TilID Xstart Ystart UZ  EPSG   MinLon    MaxLon   MinLat    MaxLat
03KVU 399960 7900000 3S  32703 -165.9562 -164.9067 -19.9848  -18.9901 
03KVV 399960 8000020 3S  32703 -165.9509 -164.9072 -19.0809  -18.0862 
03KWA 499980 8100040 3S  32703 -165.0002 -163.962  -18.1769  -17.1818 
03KWB 499980 8200000 3S  32703 -165.0002 -163.9672 -17.2734  -16.2783 
03KWP 499980 7400020 3S  32703 -165.0002 -163.9165 -24.5018  -23.5063 
03KWQ 499980 7500040 3S  32703 -165.0002 -163.9241 -23.5984  -22.6029 
03KWR 499980 7600000 3S  32703 -165.0002 -163.9312 -22.6954  -21.7    
03KWS 499980 7700020 3S  32703 -165.0002 -163.9381 -21.7918  -20.7965 
03KWT 499980 7800040 3S  32703 -165.0002 -163.9446 -20.8881  -19.8928 
03KWU 499980 7900000 3S  32703 -165.0002 -163.9507 -19.9848  -18.9896 
03KWV 499980 8000020 3S  32703 -165.0002 -163.9565 -19.0809  -18.0857 
03KXA 600000 8100040 3S  32703 -164.0597 -163.0166 -18.1746  -17.1748 
03KXB 600000 8200000 3S  32703 -164.0641 -163.0265 -17.2712  -16.2717 
03KXP 600000 7400020 3S  32703 -164.0206 -162.9297 -24.4985  -23.4965 
03KXQ 600000 7500040 3S  32703 -164.0271 -162.9441 -23.5953  -22.5935 
03KXR 600000 7600000 3S  32703 -164.0333 -162.9579 -22.6924  -21.691  
03KXS 600000 7700020 3S  32703 -164.0391 -162.9709 -21.7889  -20.7879 
03KXT 600000 7800040 3S  32703 -164.0447 -162.9833 -20.8854  -19.8846 
03KXU 600000 7900000 3S  32703 -164.05   -162.995  -19.9822  -18.9818 
03KXV 600000 8000020 3S  32703 -164.055  -163.0061 -19.0785  -18.0783 
03KYA 699960 8100040 3S  32703 -163.12   -162.0724 -18.1676  -17.1634 
03KYB 699960 8200000 3S  32703 -163.1288 -162.087  -17.2646  -16.261  
03KYP 699960 7400020 3S  32703 -163.0418 -161.9442 -24.4889  -23.4805 
03KYQ 699960 7500040 3S  32703 -163.0548 -161.9655 -23.586   -22.5782 
03KYR 699960 7600000 3S  32703 -163.0672 -161.9857 -22.6836  -21.6764 
03KYS 699960 7700020 3S  32703 -163.0789 -162.005  -21.7805  -20.7739 
03KYT 699960 7800040 3S  32703 -163.0901 -162.0232 -20.8773  -19.8713 
03KYU 699960 7900000 3S  32703 -163.1006 -162.0405 -19.9745  -18.9691 
03KYV 699960 8000020 3S  32703 -163.1106 -162.0569 -19.0711  -18.0663 
03KZA 799980 8100040 3S  32703 -162.1803 -161.1285 -18.156   -17.1477 
03KZB 799980 8200000 3S  32703 -162.1935 -161.1478 -17.2536  -16.2461 
03KZP 799980 7400020 3S  32703 -162.0632 -160.9592 -24.4728  -23.4584 
03KZQ 799980 7500040 3S  32703 -162.0827 -160.9873 -23.5706  -22.5571 
03KZR 799980 7600000 3S  32703 -162.1012 -161.014  -22.6688  -21.6562 
03KZS 799980 7700020 3S  32703 -162.1188 -161.0394 -21.7663  -20.7546 
03KZT 799980 7800040 3S  32703 -162.1355 -161.0635 -20.8638  -19.8529 
03KZU 799980 7900000 3S  32703 -162.1513 -161.0864 -19.9616  -18.9516 
03KZV 799980 8000020 3S  32703 -162.1662 -161.108  -19.0589  -18.0497 
03LTC 199980 8300020 3S  32703 -167.8081 -166.7722 -16.3617  -15.3591 
03LTD 199980 8400040 3S  32703 -167.7956 -166.7648 -15.4579  -14.4558 
03LTE 199980 8500000 3S  32703 -167.7839 -166.7579 -14.5546  -13.5531 
03LTF 199980 8600020 3S  32703 -167.773  -166.7515 -13.6507  -12.6497 
03LTG 199980 8700040 3S  32703 -167.7628 -166.7456 -12.7466  -11.7462 
03LTH 199980 8800000 3S  32703 -167.7534 -166.7401 -11.8431  -10.8433 
03LTJ 199980 8900020 3S  32703 -167.7447 -166.7351 -10.939   -9.9397  
03LTK 199980 9000040 3S  32703 -167.7368 -166.7306 -10.0348  -9.036   
03LTL 199980 9100000 3S  32703 -167.7295 -166.7265 -9.1311   -8.1329  
03LUC 300000 8300020 3S  32703 -166.8724 -165.8405 -16.3676  -15.3688 
03LUD 300000 8400040 3S  32703 -166.8641 -165.837  -15.4634  -14.465  
03LUE 300000 8500000 3S  32703 -166.8563 -165.8337 -14.5598  -13.5616 
03LUF 300000 8600020 3S  32703 -166.849  -165.8307 -13.6555  -12.6576 
03LUG 300000 8700040 3S  32703 -166.8422 -165.8278 -12.7511  -11.7536 
03LUH 300000 8800000 3S  32703 -166.8359 -165.8252 -11.8473  -10.85   
03LUJ 300000 8900020 3S  32703 -166.8301 -165.8229 -10.9428  -9.9459  
03LUK 300000 9000040 3S  32703 -166.8248 -165.8207 -10.0383  -9.0417  
03LUL 300000 9100000 3S  32703 -166.82   -165.8188 -9.1343   -8.138   
03LVC 399960 8300020 3S  32703 -165.9367 -164.9086 -16.3692  -15.3746 
03LVD 399960 8400040 3S  32703 -165.9325 -164.909  -15.465   -14.4705 
03LVE 399960 8500000 3S  32703 -165.9286 -164.9094 -14.5612  -13.5667 
03LVF 399960 8600020 3S  32703 -165.925  -164.9098 -13.6569  -12.6624 
03LVG 399960 8700040 3S  32703 -165.9216 -164.9101 -12.7524  -11.758  
03LVH 399960 8800000 3S  32703 -165.9184 -164.9104 -11.8485  -10.8541 
03LVJ 399960 8900020 3S  32703 -165.9155 -164.9107 -10.9439  -9.9496  
03LVK 399960 9000040 3S  32703 -165.9129 -164.9109 -10.0393  -9.0451  
03LVL 399960 9100000 3S  32703 -165.9105 -164.9112 -9.1352   -8.141   
03LWC 499980 8300020 3S  32703 -165.0002 -163.9721 -16.3692  -15.3742 
03LWD 499980 8400040 3S  32703 -165.0002 -163.9767 -15.465   -14.4701 
03LWE 499980 8500000 3S  32703 -165.0002 -163.981  -14.5613  -13.5664 
03LWF 499980 8600020 3S  32703 -165.0002 -163.985  -13.6569  -12.6621 
03LWG 499980 8700040 3S  32703 -165.0002 -163.9887 -12.7524  -11.7577 
03LWH 499980 8800000 3S  32703 -165.0002 -163.9922 -11.8485  -10.8538 
03LWJ 499980 8900020 3S  32703 -165.0002 -163.9953 -10.9439  -9.9494  
03LWK 499980 9000040 3S  32703 -165.0002 -163.9982 -10.0393  -9.0448  
03LWL 499980 9100000 3S  32703 -165.0002 -164.0009 -9.1352   -8.1408  
03LXC 600000 8300020 3S  32703 -164.0682 -163.0359 -16.3672  -15.368  
03LXD 600000 8400040 3S  32703 -164.0721 -163.0446 -15.4631  -14.4642 
03LXE 600000 8500000 3S  32703 -164.0757 -163.0528 -14.5594  -13.5609 
03LXF 600000 8600020 3S  32703 -164.0791 -163.0605 -13.6552  -12.657  
03LXG 600000 8700040 3S  32703 -164.0822 -163.0676 -12.7508  -11.753  
03LXH 600000 8800000 3S  32703 -164.0851 -163.0742 -11.847   -10.8495 
03LXJ 600000 8900020 3S  32703 -164.0877 -163.0803 -10.9426  -9.9454  
03LXK 600000 9000040 3S  32703 -164.0901 -163.0858 -10.0381  -9.0412  
03LXL 600000 9100000 3S  32703 -164.0923 -163.0909 -9.1341   -8.1376  
03LYC 699960 8300020 3S  32703 -163.1371 -162.1008 -16.3609  -15.3579 
03LYD 699960 8400040 3S  32703 -163.1449 -162.1137 -15.4572  -14.4547 
03LYE 699960 8500000 3S  32703 -163.1521 -162.1258 -14.5539  -13.552  
03LYF 699960 8600020 3S  32703 -163.1588 -162.1371 -13.65    -12.6487 
03LYG 699960 8700040 3S  32703 -163.1651 -162.1476 -12.746   -11.7454 
03LYH 699960 8800000 3S  32703 -163.1708 -162.1573 -11.8425  -10.8424 
03LYJ 699960 8900020 3S  32703 -163.1761 -162.1662 -10.9385  -9.9389  
03LYK 699960 9000040 3S  32703 -163.1808 -162.1745 -10.0343  -9.0354  
03LYL 699960 9100000 3S  32703 -163.1851 -162.1819 -9.1306   -8.1323  
03LZC 799980 8300020 3S  32703 -162.2059 -161.166  -16.3505  -15.3439 
03LZD 799980 8400040 3S  32703 -162.2176 -161.183  -15.4474  -14.4416 
03LZE 799980 8500000 3S  32703 -162.2284 -161.199  -14.5447  -13.5398 
03LZF 799980 8600020 3S  32703 -162.2385 -161.2139 -13.6414  -12.6373 
03LZG 799980 8700040 3S  32703 -162.2479 -161.2278 -12.738   -11.7348 
03LZH 799980 8800000 3S  32703 -162.2565 -161.2406 -11.8351  -10.8327 
03LZJ 799980 8900020 3S  32703 -162.2643 -161.2524 -10.9316  -9.93    
03LZK 799980 9000040 3S  32703 -162.2715 -161.2633 -10.028   -9.0273  
03LZL 799980 9100000 3S  32703 -162.2779 -161.2731 -9.1249   -8.125   
03MTM 199980 9200020 3S  32703 -167.723  -166.7228 -8.2268   -7.2292  
03MTN 199980 9300040 3S  32703 -167.7172 -166.7196 -7.3225   -6.3254  
03MTP 199980 9400000 3S  32703 -167.7121 -166.7168 -6.4186   -5.4222  
03MTQ 199980 9500020 3S  32703 -167.7076 -166.7145 -5.5142   -4.5183  
03MTR 199980 9600040 3S  32703 -167.7039 -166.7126 -4.6098   -3.6145  
03MTS 199980 9700000 3S  32703 -167.7008 -166.7111 -3.7059   -2.7111  
03MTT 199980 9800020 3S  32703 -167.6984 -166.7101 -2.8014   -1.8073  
03MTU 199980 9900040 3S  32703 -167.6967 -166.7094 -1.8969   -0.90336 
03MTV 199980 10000000 3S  32703 -167.6956 -166.7092 -0.99295  0        
03MUM 300000 9200020 3S  32703 -166.8156 -165.817  -8.2297   -7.2337  
03MUN 300000 9300040 3S  32703 -166.8117 -165.8155 -7.325    -6.3294  
03MUP 300000 9400000 3S  32703 -166.8083 -165.8142 -6.4209   -5.4255  
03MUQ 300000 9500020 3S  32703 -166.8054 -165.8131 -5.5161   -4.5211  
03MUR 300000 9600040 3S  32703 -166.8028 -165.8122 -4.6114   -3.6167  
03MUS 300000 9700000 3S  32703 -166.8008 -165.8115 -3.7072   -2.7128  
03MUT 300000 9800020 3S  32703 -166.7992 -165.811  -2.8024   -1.8084  
03MUU 300000 9900040 3S  32703 -166.798  -165.8107 -1.8976   -0.90392 
03MUV 300000 10000000 3S  32703 -166.7973 -165.8106 -0.99329  0        
03MVM 399960 9200020 3S  32703 -165.9083 -164.9114 -8.2305   -7.2364  
03MVN 399960 9300040 3S  32703 -165.9063 -164.9116 -7.3257   -6.3317  
03MVP 399960 9400000 3S  32703 -165.9046 -164.9117 -6.4215   -5.4276  
03MVQ 399960 9500020 3S  32703 -165.9032 -164.9119 -5.5167   -4.5228  
03MVR 399960 9600040 3S  32703 -165.9019 -164.912  -4.6119   -3.6181  
03MVS 399960 9700000 3S  32703 -165.9009 -164.9121 -3.7075   -2.7138  
03MVT 399960 9800020 3S  32703 -165.9001 -164.9122 -2.8027   -1.8091  
03MVU 399960 9900040 3S  32703 -165.8995 -164.9122 -1.8978   -0.90426 
03MVV 399960 10000000 3S  32703 -165.8991 -164.9123 -0.99339  0        
03MWM 499980 9200020 3S  32703 -165.0002 -164.0033 -8.2305   -7.2362  
03MWN 499980 9300040 3S  32703 -165.0002 -164.0054 -7.3258   -6.3316  
03MWP 499980 9400000 3S  32703 -165.0002 -164.0073 -6.4215   -5.4274  
03MWQ 499980 9500020 3S  32703 -165.0002 -164.0089 -5.5167   -4.5227  
03MWR 499980 9600040 3S  32703 -165.0002 -164.0103 -4.6119   -3.618   
03MWS 499980 9700000 3S  32703 -165.0002 -164.0114 -3.7075   -2.7138  
03MWT 499980 9800020 3S  32703 -165.0002 -164.0123 -2.8027   -1.809   
03MWU 499980 9900040 3S  32703 -165.0002 -164.0129 -1.8978   -0.90423 
03MWV 499980 10000000 3S  32703 -165.0002 -164.0133 -0.99339  0        
03MXM 600000 9200020 3S  32703 -164.0942 -163.0954 -8.2295   -7.2333  
03MXN 600000 9300040 3S  32703 -164.0959 -163.0995 -7.3248   -6.329   
03MXP 600000 9400000 3S  32703 -164.0973 -163.1031 -6.4207   -5.4253  
03MXQ 600000 9500020 3S  32703 -164.0986 -163.1062 -5.516    -4.5209  
03MXR 600000 9600040 3S  32703 -164.0996 -163.1088 -4.6113   -3.6165  
03MXS 600000 9700000 3S  32703 -164.1004 -163.111  -3.7071   -2.7127  
03MXT 600000 9800020 3S  32703 -164.1009 -163.1127 -2.8023   -1.8083  
03MXU 600000 9900040 3S  32703 -164.1013 -163.1139 -1.8975   -0.90388 
03MXV 600000 10000000 3S  32703 -164.1014 -163.1146 -0.99327  0        
03MYM 699960 9200020 3S  32703 -163.189  -162.1886 -8.2264   -7.2286  
03MYN 699960 9300040 3S  32703 -163.1924 -162.1947 -7.3221   -6.325   
03MYP 699960 9400000 3S  32703 -163.1953 -162.1999 -6.4183   -5.4218  
03MYQ 699960 9500020 3S  32703 -163.1977 -162.2045 -5.514    -4.518   
03MYR 699960 9600040 3S  32703 -163.1997 -162.2084 -4.6096   -3.6142  
03MYS 699960 9700000 3S  32703 -163.2013 -162.2116 -3.7057   -2.7109  
03MYT 699960 9800020 3S  32703 -163.2024 -162.2141 -2.8013   -1.8071  
03MYU 699960 9900040 3S  32703 -163.2031 -162.2159 -1.8968   -0.9033  
03MYV 699960 10000000 3S  32703 -163.2033 -162.217  -0.9929   0        
03MZM 799980 9200020 3S  32703 -162.2837 -161.282  -8.2213   -7.2222  
03MZN 799980 9300040 3S  32703 -162.2887 -161.29   -7.3176   -6.3193  
03MZP 799980 9400000 3S  32703 -162.2931 -161.2969 -6.4143   -5.4169  
03MZQ 799980 9500020 3S  32703 -162.2968 -161.303  -5.5105   -4.514   
03MZR 799980 9600040 3S  32703 -162.2998 -161.3081 -4.6067   -3.611   
03MZS 799980 9700000 3S  32703 -162.3022 -161.3123 -3.7034   -2.7085  
03MZT 799980 9800020 3S  32703 -162.3038 -161.3156 -2.7995   -1.8055  
03MZU 799980 9900040 3S  32703 -162.3048 -161.318  -1.8956   -0.90249 
03MZV 799980 10000000 3S  32703 -162.3052 -161.3194 -0.99229  0        
03NTA 199980 100020 3N  32603 -167.6955 -166.7092 -0.088443 0.90451  
03NTB 199980 200040 3N  32603 -167.6965 -166.7094 0.81552   1.809    
03NTC 199980 300000 3N  32603 -167.6982 -166.71   1.7189    2.713    
03NTD 199980 400020 3N  32603 -167.7005 -166.711  2.6228    3.6174   
03NTE 199980 500040 3N  32603 -167.7036 -166.7124 3.5266    4.5219   
03NTF 199980 600000 3N  32603 -167.7072 -166.7143 4.43      5.4258   
03NTG 199980 700020 3N  32603 -167.7116 -166.7166 5.3338    6.3302   
03NTH 199980 800040 3N  32603 -167.7167 -166.7193 6.2376    7.2346   
03NTJ 199980 900000 3N  32603 -167.7224 -166.7225 7.1408    8.1384   
03NUA 300000 100020 3N  32603 -166.7973 -165.8106 -0.088474 0.90482  
03NUB 300000 200040 3N  32603 -166.7979 -165.8107 0.81602   1.8096   
03NUC 300000 300000 3N  32603 -166.7991 -165.8109 1.7199    2.7139   
03NUD 300000 400020 3N  32603 -166.8006 -165.8114 2.6244    3.6187   
03NUE 300000 500040 3N  32603 -166.8026 -165.8121 3.5288    4.5235   
03NUF 300000 600000 3N  32603 -166.8051 -165.813  4.4327    5.4277   
03NUG 300000 700020 3N  32603 -166.808  -165.8141 5.3371    6.3324   
03NUH 300000 800040 3N  32603 -166.8114 -165.8154 6.2415    7.2371   
03NUJ 300000 900000 3N  32603 -166.8152 -165.8169 7.1453    8.1412   
03NVA 399960 100020 3N  32603 -165.8991 -164.9123 -0.088483 0.90491  
03NVB 399960 200040 3N  32603 -165.8994 -164.9122 0.81633   1.8098   
03NVC 399960 300000 3N  32603 -165.9    -164.9122 1.7206    2.7142   
03NVD 399960 400020 3N  32603 -165.9008 -164.9121 2.6254    3.6191   
03NVE 399960 500040 3N  32603 -165.9018 -164.912  3.5301    4.5239   
03NVF 399960 600000 3N  32603 -165.903  -164.9119 4.4344    5.4282   
03NVG 399960 700020 3N  32603 -165.9045 -164.9118 5.3391    6.333    
03NVH 399960 800040 3N  32603 -165.9062 -164.9116 6.2438    7.2378   
03NVJ 399960 900000 3N  32603 -165.9081 -164.9114 7.1479    8.142    
03NWA 499980 100020 3N  32603 -165.0002 -164.0134 -0.088483 0.90491  
03NWB 499980 200040 3N  32603 -165.0002 -164.013  0.81631   1.8098   
03NWC 499980 300000 3N  32603 -165.0002 -164.0124 1.7205    2.7142   
03NWD 499980 400020 3N  32603 -165.0002 -164.0115 2.6253    3.6191   
03NWE 499980 500040 3N  32603 -165.0002 -164.0104 3.5301    4.5239   
03NWF 499980 600000 3N  32603 -165.0002 -164.0091 4.4342    5.4282   
03NWG 499980 700020 3N  32603 -165.0002 -164.0075 5.339     6.333    
03NWH 499980 800040 3N  32603 -165.0002 -164.0056 6.2436    7.2378   
03NWJ 499980 900000 3N  32603 -165.0002 -164.0035 7.1477    8.142    
03NXA 600000 100020 3N  32603 -164.1014 -163.1147 -0.088472 0.9048   
03NXB 600000 200040 3N  32603 -164.1013 -163.114  0.81598   1.8096   
03NXC 600000 300000 3N  32603 -164.101  -163.1128 1.7199    2.7138   
03NXD 600000 400020 3N  32603 -164.1004 -163.1112 2.6243    3.6186   
03NXE 600000 500040 3N  32603 -164.0997 -163.1091 3.5287    4.5234   
03NXF 600000 600000 3N  32603 -164.0987 -163.1065 4.4325    5.4276   
03NXG 600000 700020 3N  32603 -164.0975 -163.1034 5.3368    6.3323   
03NXH 600000 800040 3N  32603 -164.096  -163.0999 6.2412    7.2369   
03NXJ 600000 900000 3N  32603 -164.0944 -163.0959 7.1449    8.141    
03NYA 699960 100020 3N  32603 -163.2033 -162.217  -0.088439 0.90446  
03NYB 699960 200040 3N  32603 -163.2031 -162.216  0.81546   1.8089   
03NYC 699960 300000 3N  32603 -163.2025 -162.2143 1.7188    2.7128   
03NYD 699960 400020 3N  32603 -163.2014 -162.2119 2.6226    3.6173   
03NYE 699960 500040 3N  32603 -163.1999 -162.2087 3.5264    4.5217   
03NYF 699960 600000 3N  32603 -163.198  -162.2049 4.4296    5.4255   
03NYG 699960 700020 3N  32603 -163.1955 -162.2004 5.3334    6.3299   
03NYH 699960 800040 3N  32603 -163.1927 -162.1952 6.2371    7.2342   
03NYJ 699960 900000 3N  32603 -163.1893 -162.1893 7.1403    8.138    
03NZA 799980 100020 3N  32603 -162.3052 -161.3195 -0.088384 0.9039   
03NZB 799980 200040 3N  32603 -162.3049 -161.3181 0.81473   1.8078   
03NZC 799980 300000 3N  32603 -162.304  -161.3159 1.7172    2.7111   
03NZD 799980 400020 3N  32603 -162.3023 -161.3127 2.6202    3.615    
03NZE 799980 500040 3N  32603 -162.3001 -161.3086 3.5232    4.5189   
03NZF 799980 600000 3N  32603 -162.2971 -161.3035 4.4257    5.4222   
03NZG 799980 700020 3N  32603 -162.2935 -161.2976 5.3286    6.326    
03NZH 799980 800040 3N  32603 -162.2892 -161.2907 6.2316    7.2297   
03NZJ 799980 900000 3N  32603 -162.2842 -161.2828 7.1339    8.1329   
03PTK 199980 1000020 3N  32603 -167.7289 -166.7261 8.0445    9.0427   
03PTL 199980 1100040 3N  32603 -167.736  -166.7302 8.9482    9.9469   
03PTM 199980 1200000 3N  32603 -167.7439 -166.7347 9.8513    10.8506  
03PTN 199980 1300020 3N  32603 -167.7525 -166.7396 10.7549   11.7547  
03PTP 199980 1400040 3N  32603 -167.7619 -166.745  11.6584   12.6588  
03PTQ 199980 1500000 3N  32603 -167.772  -166.7509 12.5613   13.5623  
03PTR 199980 1600020 3N  32603 -167.7828 -166.7573 13.4647   14.4662  
03PTS 199980 1700040 3N  32603 -167.7945 -166.7641 14.3681   15.3701  
03PTT 199980 1800000 3N  32603 -167.8069 -166.7715 15.2708   16.2733  
03PUK 300000 1000020 3N  32603 -166.8195 -165.8186 8.0496    9.0458   
03PUL 300000 1100040 3N  32603 -166.8243 -165.8205 8.9538    9.9504   
03PUM 300000 1200000 3N  32603 -166.8296 -165.8227 9.8575    10.8544  
03PUN 300000 1300020 3N  32603 -166.8353 -165.825  10.7616   11.7588  
03PUP 300000 1400040 3N  32603 -166.8415 -165.8276 11.6657   12.6633  
03PUQ 300000 1500000 3N  32603 -166.8483 -165.8304 12.5692   13.5671  
03PUR 300000 1600020 3N  32603 -166.8555 -165.8334 13.4732   14.4713  
03PUS 300000 1700040 3N  32603 -166.8633 -165.8366 14.3771   15.3756  
03PUT 300000 1800000 3N  32603 -166.8716 -165.8401 15.2804   16.2791  
03PVK 399960 1000020 3N  32603 -165.9102 -164.9112 8.0526    9.0467   
03PVL 399960 1100040 3N  32603 -165.9126 -164.911  8.9572    9.9514   
03PVM 399960 1200000 3N  32603 -165.9153 -164.9107 9.8612    10.8555  
03PVN 399960 1300020 3N  32603 -165.9181 -164.9104 10.7657   11.76    
03PVP 399960 1400040 3N  32603 -165.9213 -164.9101 11.6701   12.6645  
03PVQ 399960 1500000 3N  32603 -165.9246 -164.9098 12.574    13.5684  
03PVR 399960 1600020 3N  32603 -165.9283 -164.9094 13.4783   14.4728  
03PVS 399960 1700040 3N  32603 -165.9321 -164.9091 14.3826   15.3771  
03PVT 399960 1800000 3N  32603 -165.9363 -164.9086 15.2862   16.2808  
03PWK 499980 1000020 3N  32603 -165.0002 -164.0011 8.0524    9.0467   
03PWL 499980 1100040 3N  32603 -165.0002 -163.9985 8.9569    9.9514   
03PWM 499980 1200000 3N  32603 -165.0002 -163.9956 9.8609    10.8555  
03PWN 499980 1300020 3N  32603 -165.0002 -163.9925 10.7654   11.76    
03PWP 499980 1400040 3N  32603 -165.0002 -163.9891 11.6698   12.6645  
03PWQ 499980 1500000 3N  32603 -165.0002 -163.9854 12.5737   13.5685  
03PWR 499980 1600020 3N  32603 -165.0002 -163.9814 13.478    14.4728  
03PWS 499980 1700040 3N  32603 -165.0002 -163.9771 14.3822   15.3771  
03PWT 499980 1800000 3N  32603 -165.0002 -163.9726 15.2858   16.2808  
03PXK 600000 1000020 3N  32603 -164.0925 -163.0914 8.0492    9.0456   
03PXL 600000 1100040 3N  32603 -164.0903 -163.0863 8.9534    9.9502   
03PXM 600000 1200000 3N  32603 -164.088  -163.0808 9.857     10.8541  
03PXN 600000 1300020 3N  32603 -164.0854 -163.0748 10.7611   11.7586  
03PXP 600000 1400040 3N  32603 -164.0825 -163.0683 11.6652   12.663   
03PXQ 600000 1500000 3N  32603 -164.0794 -163.0612 12.5686   13.5667  
03PXR 600000 1600020 3N  32603 -164.0761 -163.0536 13.4725   14.471   
03PXS 600000 1700040 3N  32603 -164.0725 -163.0454 14.3764   15.3752  
03PXT 600000 1800000 3N  32603 -164.0686 -163.0367 15.2797   16.2788  
03PYK 699960 1000020 3N  32603 -163.1855 -162.1826 8.0439    9.0422   
03PYL 699960 1100040 3N  32603 -163.1813 -162.1752 8.9476    9.9464   
03PYM 699960 1200000 3N  32603 -163.1766 -162.1671 9.8506    10.85    
03PYN 699960 1300020 3N  32603 -163.1713 -162.1582 10.7541   11.7541  
03PYP 699960 1400040 3N  32603 -163.1656 -162.1485 11.6576   12.6582  
03PYQ 699960 1500000 3N  32603 -163.1595 -162.1381 12.5604   13.5616  
03PYR 699960 1600020 3N  32603 -163.1528 -162.1269 13.4637   14.4655  
03PYS 699960 1700040 3N  32603 -163.1456 -162.1149 14.367    15.3693  
03PYT 699960 1800000 3N  32603 -163.1379 -162.1021 15.2696   16.2726  
03PZK 799980 1000020 3N  32603 -162.2785 -161.274  8.0367    9.0366   
03PZL 799980 1100040 3N  32603 -162.2721 -161.2643 8.9395    9.9402   
03PZM 799980 1200000 3N  32603 -162.2651 -161.2535 9.8417    10.8433  
03PZN 799980 1300020 3N  32603 -162.2573 -161.2418 10.7444   11.7468  
03PZP 799980 1400040 3N  32603 -162.2487 -161.2291 11.647    12.6502  
03PZQ 799980 1500000 3N  32603 -162.2395 -161.2153 12.5491   13.5531  
03PZR 799980 1600020 3N  32603 -162.2294 -161.2005 13.4515   14.4564  
03PZS 799980 1700040 3N  32603 -162.2186 -161.1846 14.3539   15.3596  
03PZT 799980 1800000 3N  32603 -162.2071 -161.1677 15.2557   16.2622  
03QTA 199980 2100000 3N  32603 -167.8491 -166.7965 17.9794   18.9837  
03QTB 199980 2200020 3N  32603 -167.8649 -166.806  18.8823   19.8872  
03QTC 199980 2300040 3N  32603 -167.8816 -166.8159 19.7851   20.7905  
03QTD 199980 2400000 3N  32603 -167.8992 -166.8265 20.6872   21.6932  
03QTE 199980 2500020 3N  32603 -167.9177 -166.8376 21.5898   22.5964  
03QTF 199980 2600040 3N  32603 -167.9372 -166.8493 22.4923   23.4994  
03QTG 199980 2700000 3N  32603 -167.9577 -166.8616 23.3941   24.4018  
03QTU 199980 1900020 3N  32603 -167.8201 -166.7793 16.1739   17.1771  
03QTV 199980 2000040 3N  32603 -167.8342 -166.7877 17.077    18.0807  
03QUA 300000 2100000 3N  32603 -166.8998 -165.852  17.9909   18.9905  
03QUB 300000 2200020 3N  32603 -166.9103 -165.8565 18.8944   19.8943  
03QUC 300000 2300040 3N  32603 -166.9214 -165.8612 19.7978   20.7981  
03QUD 300000 2400000 3N  32603 -166.9332 -165.8662 20.7006   21.7011  
03QUE 300000 2500020 3N  32603 -166.9456 -165.8715 21.6038   22.6046  
03QUF 300000 2600040 3N  32603 -166.9586 -165.877  22.5069   23.5081  
03QUG 300000 2700000 3N  32603 -166.9722 -165.8829 23.4094   24.4108  
03QUU 300000 1900020 3N  32603 -166.8804 -165.8438 16.1842   17.1832  
03QUV 300000 2000040 3N  32603 -166.8898 -165.8478 17.0879   18.0872  
